ZONEID,TIMESTAMP,POWER
1,20130829 15:00,0
1,20130829 16:00,0
1,20130829 17:00,0
1,20130829 18:00,0
1,20130829 19:00,0
1,20130829 20:00,0
1,20130829 21:00,0.0106410256410256
1,20130829 22:00,0.211858974358974
1,20130829 23:00,0.626923076923077
1,20130830 00:00,0.748012820512821
1,20130830 01:00,0.821538461538461
1,20130830 02:00,0.816987179487179
1,20130830 03:00,0.766153846153846
1,20130830 04:00,0.641410256410256
1,20130830 05:00,0.466025641025641
1,20130830 06:00,0.239102564102564
1,20130830 07:00,0.0580769230769231
1,20130830 08:00,0.00769230769230769
1,20130830 09:00,0
1,20130830 10:00,0
1,20130830 11:00,0
1,20130830 12:00,0
1,20130830 13:00,0
1,20130830 14:00,0
1,20130830 15:00,0
1,20130830 16:00,0
1,20130830 17:00,0
1,20130830 18:00,0
1,20130830 19:00,0
1,20130830 20:00,0
1,20130830 21:00,0.0066025641025641
1,20130830 22:00,0.152820512820513
1,20130830 23:00,0.220833333333333
1,20130831 00:00,0.128397435897436
1,20130831 01:00,0.668205128205128
1,20130831 02:00,0.774807692307692
1,20130831 03:00,0.665512820512821
1,20130831 04:00,0.500769230769231
1,20130831 05:00,0.454871794871795
1,20130831 06:00,0.230192307692308
1,20130831 07:00,0.0497435897435897
1,20130831 08:00,0.00788461538461539
1,20130831 09:00,0
1,20130831 10:00,0
1,20130831 11:00,0
1,20130831 12:00,0
1,20130831 13:00,0
1,20130831 14:00,0
1,20130831 15:00,0
1,20130831 16:00,0
1,20130831 17:00,0
1,20130831 18:00,0
1,20130831 19:00,0
1,20130831 20:00,0
1,20130831 21:00,0.0116666666666667
1,20130831 22:00,0.165961538461538
1,20130831 23:00,0.621602564102564
1,20130901 00:00,0.740641025641026
1,20130901 01:00,0.779935897435897
1,20130901 02:00,0.769807692307692
1,20130901 03:00,0.712371794871795
1,20130901 04:00,0.599935897435897
1,20130901 05:00,0.431217948717949
1,20130901 06:00,0.211602564102564
1,20130901 07:00,0.0573076923076923
1,20130901 08:00,0.00884615384615385
1,20130901 09:00,0
1,20130901 10:00,0
1,20130901 11:00,0
1,20130901 12:00,0
1,20130901 13:00,0
1,20130901 14:00,0
1,20130901 15:00,0
1,20130901 16:00,0
1,20130901 17:00,0
1,20130901 18:00,0
1,20130901 19:00,0
1,20130901 20:00,0
1,20130901 21:00,0.0131410256410256
1,20130901 22:00,0.173076923076923
1,20130901 23:00,0.513782051282051
1,20130902 00:00,0.672179487179487
1,20130902 01:00,0.758525641025641
1,20130902 02:00,0.739230769230769
1,20130902 03:00,0.680641025641026
1,20130902 04:00,0.578717948717949
1,20130902 05:00,0.417820512820513
1,20130902 06:00,0.215897435897436
1,20130902 07:00,0.0503205128205128
1,20130902 08:00,0.0083974358974359
1,20130902 09:00,0
1,20130902 10:00,0
1,20130902 11:00,0
1,20130902 12:00,0
1,20130902 13:00,0
1,20130902 14:00,0
1,20130902 15:00,0
1,20130902 16:00,0
1,20130902 17:00,0
1,20130902 18:00,0
1,20130902 19:00,0
1,20130902 20:00,0
1,20130902 21:00,0.0135897435897436
1,20130902 22:00,0.187628205128205
1,20130902 23:00,0.594358974358974
1,20130903 00:00,0.715897435897436
1,20130903 01:00,0.753205128205128
1,20130903 02:00,0.739615384615385
1,20130903 03:00,0.683589743589744
1,20130903 04:00,0.579038461538462
1,20130903 05:00,0.419679487179487
1,20130903 06:00,0.216346153846154
1,20130903 07:00,0.0526923076923077
1,20130903 08:00,0.00961538461538462
1,20130903 09:00,0
1,20130903 10:00,0
1,20130903 11:00,0
1,20130903 12:00,0
1,20130903 13:00,0
1,20130903 14:00,0
1,20130903 15:00,0
1,20130903 16:00,0
1,20130903 17:00,0
1,20130903 18:00,0
1,20130903 19:00,0
1,20130903 20:00,0
1,20130903 21:00,0.0155769230769231
1,20130903 22:00,0.204807692307692
1,20130903 23:00,0.600705128205128
1,20130904 00:00,0.717884615384615
1,20130904 01:00,0.766153846153846
1,20130904 02:00,0.782307692307692
1,20130904 03:00,0.715897435897436
1,20130904 04:00,0.60775641025641
1,20130904 05:00,0.441923076923077
1,20130904 06:00,0.225192307692308
1,20130904 07:00,0.0517948717948718
1,20130904 08:00,0.00935897435897436
1,20130904 09:00,0
1,20130904 10:00,0
1,20130904 11:00,0
1,20130904 12:00,0
1,20130904 13:00,0
1,20130904 14:00,0
1,20130904 15:00,0
1,20130904 16:00,0
1,20130904 17:00,0
1,20130904 18:00,0
1,20130904 19:00,0
1,20130904 20:00,0
1,20130904 21:00,0.03
1,20130904 22:00,0.121346153846154
1,20130904 23:00,0.183141025641026
1,20130905 00:00,0.155769230769231
1,20130905 01:00,0.31025641025641
1,20130905 02:00,0.418269230769231
1,20130905 03:00,0.358012820512821
1,20130905 04:00,0.413397435897436
1,20130905 05:00,0.184487179487179
1,20130905 06:00,0.078974358974359
1,20130905 07:00,0.0742948717948718
1,20130905 08:00,0.0133974358974359
1,20130905 09:00,0
1,20130905 10:00,0
1,20130905 11:00,0
1,20130905 12:00,0
1,20130905 13:00,0
1,20130905 14:00,0
1,20130905 15:00,0
1,20130905 16:00,0
1,20130905 17:00,0
1,20130905 18:00,0
1,20130905 19:00,0
1,20130905 20:00,0
1,20130905 21:00,0.0119230769230769
1,20130905 22:00,0.124294871794872
1,20130905 23:00,0.292307692307692
1,20130906 00:00,0.478461538461538
1,20130906 01:00,0.551282051282051
1,20130906 02:00,0.758269230769231
1,20130906 03:00,0.543589743589744
1,20130906 04:00,0.408461538461538
1,20130906 05:00,0.361858974358974
1,20130906 06:00,0.219487179487179
1,20130906 07:00,0.0753205128205128
1,20130906 08:00,0.0135897435897436
1,20130906 09:00,0
1,20130906 10:00,0
1,20130906 11:00,0
1,20130906 12:00,0
1,20130906 13:00,0
1,20130906 14:00,0
1,20130906 15:00,0
1,20130906 16:00,0
1,20130906 17:00,0
1,20130906 18:00,0
1,20130906 19:00,0
1,20130906 20:00,0
1,20130906 21:00,0.0158333333333333
1,20130906 22:00,0.236666666666667
1,20130906 23:00,0.611794871794872
1,20130907 00:00,0.734423076923077
1,20130907 01:00,0.776730769230769
1,20130907 02:00,0.743974358974359
1,20130907 03:00,0.741410256410256
1,20130907 04:00,0.63525641025641
1,20130907 05:00,0.476153846153846
1,20130907 06:00,0.224358974358974
1,20130907 07:00,0.0614102564102564
1,20130907 08:00,0.0133974358974359
1,20130907 09:00,0
1,20130907 10:00,0
1,20130907 11:00,0
1,20130907 12:00,0
1,20130907 13:00,0
1,20130907 14:00,0
1,20130907 15:00,0
1,20130907 16:00,0
1,20130907 17:00,0
1,20130907 18:00,0
1,20130907 19:00,0
1,20130907 20:00,0
1,20130907 21:00,0.00564102564102564
1,20130907 22:00,0.235448717948718
1,20130907 23:00,0.628205128205128
1,20130908 00:00,0.780064102564103
1,20130908 01:00,0.809230769230769
1,20130908 02:00,0.800128205128205
1,20130908 03:00,0.736346153846154
1,20130908 04:00,0.568525641025641
1,20130908 05:00,0.241217948717949
1,20130908 06:00,0.187628205128205
1,20130908 07:00,0.0621794871794872
1,20130908 08:00,0.00903846153846154
1,20130908 09:00,0
1,20130908 10:00,0
1,20130908 11:00,0
1,20130908 12:00,0
1,20130908 13:00,0
1,20130908 14:00,0
1,20130908 15:00,0
1,20130908 16:00,0
1,20130908 17:00,0
1,20130908 18:00,0
1,20130908 19:00,0
1,20130908 20:00,0
1,20130908 21:00,0.0138461538461538
1,20130908 22:00,0.105961538461538
1,20130908 23:00,0.509487179487179
1,20130909 00:00,0.712884615384615
1,20130909 01:00,0.595
1,20130909 02:00,0.568397435897436
1,20130909 03:00,0.668461538461538
1,20130909 04:00,0.600192307692308
1,20130909 05:00,0.427820512820513
1,20130909 06:00,0.211923076923077
1,20130909 07:00,0.0754487179487179
1,20130909 08:00,0.0178846153846154
1,20130909 09:00,0
1,20130909 10:00,0
1,20130909 11:00,0
1,20130909 12:00,0
1,20130909 13:00,0
1,20130909 14:00,0
1,20130909 15:00,0
1,20130909 16:00,0
1,20130909 17:00,0
1,20130909 18:00,0
1,20130909 19:00,0
1,20130909 20:00,0
1,20130909 21:00,0.0354487179487179
1,20130909 22:00,0.290448717948718
1,20130909 23:00,0.553717948717949
1,20130910 00:00,0.7325
1,20130910 01:00,0.756602564102564
1,20130910 02:00,0.551987179487179
1,20130910 03:00,0.75525641025641
1,20130910 04:00,0.574615384615385
1,20130910 05:00,0.334423076923077
1,20130910 06:00,0.244615384615385
1,20130910 07:00,0.0485897435897436
1,20130910 08:00,0.00878205128205128
1,20130910 09:00,6.41025641025641e-05
1,20130910 10:00,0
1,20130910 11:00,0
1,20130910 12:00,0
1,20130910 13:00,0
1,20130910 14:00,0
1,20130910 15:00,0
1,20130910 16:00,0
1,20130910 17:00,0
1,20130910 18:00,0
1,20130910 19:00,0
1,20130910 20:00,6.41025641025641e-05
1,20130910 21:00,0.0156410256410256
1,20130910 22:00,0.306025641025641
1,20130910 23:00,0.677692307692308
1,20130911 00:00,0.803653846153846
1,20130911 01:00,0.837564102564103
1,20130911 02:00,0.837564102564103
1,20130911 03:00,0.771025641025641
1,20130911 04:00,0.636282051282051
1,20130911 05:00,0.528910256410256
1,20130911 06:00,0.31724358974359
1,20130911 07:00,0.0859615384615385
1,20130911 08:00,0.0146794871794872
1,20130911 09:00,6.41025641025641e-05
1,20130911 10:00,0
1,20130911 11:00,0
1,20130911 12:00,0
1,20130911 13:00,0
1,20130911 14:00,0
1,20130911 15:00,0
1,20130911 16:00,0
1,20130911 17:00,0
1,20130911 18:00,0
1,20130911 19:00,0
1,20130911 20:00,6.41025641025641e-05
1,20130911 21:00,0.0190384615384615
1,20130911 22:00,0.326794871794872
1,20130911 23:00,0.670128205128205
1,20130912 00:00,0.795705128205128
1,20130912 01:00,0.778717948717949
1,20130912 02:00,0.814358974358974
1,20130912 03:00,0.539230769230769
1,20130912 04:00,0.417371794871795
1,20130912 05:00,0.401602564102564
1,20130912 06:00,0.214230769230769
1,20130912 07:00,0.0737179487179487
1,20130912 08:00,0.0103846153846154
1,20130912 09:00,0
1,20130912 10:00,0
1,20130912 11:00,0
1,20130912 12:00,0
1,20130912 13:00,0
1,20130912 14:00,0
1,20130912 15:00,0
1,20130912 16:00,0
1,20130912 17:00,0
1,20130912 18:00,0
1,20130912 19:00,0
1,20130912 20:00,0.000192307692307692
1,20130912 21:00,0.0459615384615385
1,20130912 22:00,0.178269230769231
1,20130912 23:00,0.535705128205128
1,20130913 00:00,0.620128205128205
1,20130913 01:00,0.591025641025641
1,20130913 02:00,0.513974358974359
1,20130913 03:00,0.581153846153846
1,20130913 04:00,0.605384615384615
1,20130913 05:00,0.254935897435897
1,20130913 06:00,0.162692307692308
1,20130913 07:00,0.0478846153846154
1,20130913 08:00,0.00993589743589744
1,20130913 09:00,0
1,20130913 10:00,0
1,20130913 11:00,0
1,20130913 12:00,0
1,20130913 13:00,0
1,20130913 14:00,0
1,20130913 15:00,0
1,20130913 16:00,0
1,20130913 17:00,0
1,20130913 18:00,0
1,20130913 19:00,0
1,20130913 20:00,0
1,20130913 21:00,0.00282051282051282
1,20130913 22:00,0.0512179487179487
1,20130913 23:00,0.1875
1,20130914 00:00,0.285384615384615
1,20130914 01:00,0.238974358974359
1,20130914 02:00,0.514230769230769
1,20130914 03:00,0.710769230769231
1,20130914 04:00,0.614358974358974
1,20130914 05:00,0.441474358974359
1,20130914 06:00,0.132051282051282
1,20130914 07:00,0.0581410256410256
1,20130914 08:00,0.0171794871794872
1,20130914 09:00,6.41025641025641e-05
1,20130914 10:00,0
1,20130914 11:00,0
1,20130914 12:00,0
1,20130914 13:00,0
1,20130914 14:00,0
1,20130914 15:00,0
1,20130914 16:00,0
1,20130914 17:00,0
1,20130914 18:00,0
1,20130914 19:00,0
1,20130914 20:00,0.000128205128205128
1,20130914 21:00,0.0126282051282051
1,20130914 22:00,0.109423076923077
1,20130914 23:00,0.377692307692308
1,20130915 00:00,0.658974358974359
1,20130915 01:00,0.508653846153846
1,20130915 02:00,0.565
1,20130915 03:00,0.696602564102564
1,20130915 04:00,0.47025641025641
1,20130915 05:00,0.440641025641026
1,20130915 06:00,0.142051282051282
1,20130915 07:00,0.0628205128205128
1,20130915 08:00,0.0137820512820513
1,20130915 09:00,6.41025641025641e-05
1,20130915 10:00,0
1,20130915 11:00,0
1,20130915 12:00,0
1,20130915 13:00,0
1,20130915 14:00,0
1,20130915 15:00,0
1,20130915 16:00,0
1,20130915 17:00,0
1,20130915 18:00,0
1,20130915 19:00,0
1,20130915 20:00,6.41025641025641e-05
1,20130915 21:00,0.0151282051282051
1,20130915 22:00,0.146410256410256
1,20130915 23:00,0.219230769230769
1,20130916 00:00,0.100576923076923
1,20130916 01:00,0.107051282051282
1,20130916 02:00,0.0714102564102564
1,20130916 03:00,0.0242307692307692
1,20130916 04:00,0.0298717948717949
1,20130916 05:00,0.0151923076923077
1,20130916 06:00,0.0159615384615385
1,20130916 07:00,0.0143589743589744
1,20130916 08:00,0.00205128205128205
1,20130916 09:00,0
1,20130916 10:00,0
1,20130916 11:00,0
1,20130916 12:00,0
1,20130916 13:00,0
1,20130916 14:00,0
1,20130916 15:00,0
1,20130916 16:00,0
1,20130916 17:00,0
1,20130916 18:00,0
1,20130916 19:00,0
1,20130916 20:00,6.41025641025641e-05
1,20130916 21:00,0.00756410256410256
1,20130916 22:00,0.0538461538461538
1,20130916 23:00,0.114358974358974
1,20130917 00:00,0.235448717948718
1,20130917 01:00,0.386025641025641
1,20130917 02:00,0.269230769230769
1,20130917 03:00,0.165897435897436
1,20130917 04:00,0.101474358974359
1,20130917 05:00,0.0981410256410256
1,20130917 06:00,0.0607051282051282
1,20130917 07:00,0.0432051282051282
1,20130917 08:00,0.00512820512820513
1,20130917 09:00,0
1,20130917 10:00,0
1,20130917 11:00,0
1,20130917 12:00,0
1,20130917 13:00,0
1,20130917 14:00,0
1,20130917 15:00,0
1,20130917 16:00,0
1,20130917 17:00,0
1,20130917 18:00,0
1,20130917 19:00,0
1,20130917 20:00,6.41025641025641e-05
1,20130917 21:00,0.0356410256410256
1,20130917 22:00,0.24525641025641
1,20130917 23:00,0.230320512820513
1,20130918 00:00,0.312371794871795
1,20130918 01:00,0.247307692307692
1,20130918 02:00,0.331346153846154
1,20130918 03:00,0.534487179487179
1,20130918 04:00,0.655705128205128
1,20130918 05:00,0.474871794871795
1,20130918 06:00,0.209358974358974
1,20130918 07:00,0.0481410256410256
1,20130918 08:00,0.0105128205128205
1,20130918 09:00,0
1,20130918 10:00,0
1,20130918 11:00,0
1,20130918 12:00,0
1,20130918 13:00,0
1,20130918 14:00,0
1,20130918 15:00,0
1,20130918 16:00,0
1,20130918 17:00,0
1,20130918 18:00,0
1,20130918 19:00,0
1,20130918 20:00,0.000256410256410256
1,20130918 21:00,0.0331410256410256
1,20130918 22:00,0.424102564102564
1,20130918 23:00,0.735384615384615
1,20130919 00:00,0.558846153846154
1,20130919 01:00,0.793141025641026
1,20130919 02:00,0.708205128205128
1,20130919 03:00,0.645384615384615
1,20130919 04:00,0.381730769230769
1,20130919 05:00,0.269807692307692
1,20130919 06:00,0.17775641025641
1,20130919 07:00,0.0781410256410256
1,20130919 08:00,0.0203846153846154
1,20130919 09:00,0.000128205128205128
1,20130919 10:00,0
1,20130919 11:00,0
1,20130919 12:00,0
1,20130919 13:00,0
1,20130919 14:00,0
1,20130919 15:00,0
1,20130919 16:00,0
1,20130919 17:00,0
1,20130919 18:00,0
1,20130919 19:00,0
1,20130919 20:00,0.000256410256410256
1,20130919 21:00,0.0201923076923077
1,20130919 22:00,0.266987179487179
1,20130919 23:00,0.369487179487179
1,20130920 00:00,0.492820512820513
1,20130920 01:00,0.259935897435897
1,20130920 02:00,0.420576923076923
1,20130920 03:00,0.694358974358974
1,20130920 04:00,0.465512820512821
1,20130920 05:00,0.321153846153846
1,20130920 06:00,0.23025641025641
1,20130920 07:00,0.0628205128205128
1,20130920 08:00,0.0207051282051282
1,20130920 09:00,0.000128205128205128
1,20130920 10:00,0
1,20130920 11:00,0
1,20130920 12:00,0
1,20130920 13:00,0
1,20130920 14:00,0
1,20130920 15:00,0
1,20130920 16:00,0
1,20130920 17:00,0
1,20130920 18:00,0
1,20130920 19:00,0
1,20130920 20:00,0.000512820512820513
1,20130920 21:00,0.0325
1,20130920 22:00,0.430512820512821
1,20130920 23:00,0.689230769230769
1,20130921 00:00,0.792115384615385
1,20130921 01:00,0.831025641025641
1,20130921 02:00,0.800128205128205
1,20130921 03:00,0.724230769230769
1,20130921 04:00,0.628846153846154
1,20130921 05:00,0.450897435897436
1,20130921 06:00,0.233141025641026
1,20130921 07:00,0.0849358974358974
1,20130921 08:00,0.0189102564102564
1,20130921 09:00,0.000128205128205128
1,20130921 10:00,0
1,20130921 11:00,0
1,20130921 12:00,0
1,20130921 13:00,0
1,20130921 14:00,0
1,20130921 15:00,0
1,20130921 16:00,0
1,20130921 17:00,0
1,20130921 18:00,0
1,20130921 19:00,0
1,20130921 20:00,0.000705128205128205
1,20130921 21:00,0.0376923076923077
1,20130921 22:00,0.37698717948718
1,20130921 23:00,0.352115384615385
1,20130922 00:00,0.466089743589744
1,20130922 01:00,0.456987179487179
1,20130922 02:00,0.204358974358974
1,20130922 03:00,0.207948717948718
1,20130922 04:00,0.456666666666667
1,20130922 05:00,0.369038461538462
1,20130922 06:00,0.148653846153846
1,20130922 07:00,0.0609615384615385
1,20130922 08:00,0.0280128205128205
1,20130922 09:00,0.000256410256410256
1,20130922 10:00,0
1,20130922 11:00,0
1,20130922 12:00,0
1,20130922 13:00,0
1,20130922 14:00,0
1,20130922 15:00,0
1,20130922 16:00,0
1,20130922 17:00,0
1,20130922 18:00,0
1,20130922 19:00,0
1,20130922 20:00,0.000705128205128205
1,20130922 21:00,0.0344230769230769
1,20130922 22:00,0.453076923076923
1,20130922 23:00,0.697179487179487
1,20130923 00:00,0.776217948717949
1,20130923 01:00,0.816923076923077
1,20130923 02:00,0.811858974358974
1,20130923 03:00,0.744807692307692
1,20130923 04:00,0.625769230769231
1,20130923 05:00,0.446858974358974
1,20130923 06:00,0.221794871794872
1,20130923 07:00,0.0586538461538462
1,20130923 08:00,0.0123076923076923
1,20130923 09:00,0.000128205128205128
1,20130923 10:00,0
1,20130923 11:00,0
1,20130923 12:00,0
1,20130923 13:00,0
1,20130923 14:00,0
1,20130923 15:00,0
1,20130923 16:00,0
1,20130923 17:00,0
1,20130923 18:00,0
1,20130923 19:00,0
1,20130923 20:00,0.000384615384615385
1,20130923 21:00,0.0633974358974359
1,20130923 22:00,0.377371794871795
1,20130923 23:00,0.427435897435897
1,20130924 00:00,0.23775641025641
1,20130924 01:00,0.305320512820513
1,20130924 02:00,0.84525641025641
1,20130924 03:00,0.713974358974359
1,20130924 04:00,0.621602564102564
1,20130924 05:00,0.437948717948718
1,20130924 06:00,0.219615384615385
1,20130924 07:00,0.0494230769230769
1,20130924 08:00,0.0138461538461538
1,20130924 09:00,0.000320512820512821
1,20130924 10:00,0
1,20130924 11:00,0
1,20130924 12:00,0
1,20130924 13:00,0
1,20130924 14:00,0
1,20130924 15:00,0
1,20130924 16:00,0
1,20130924 17:00,0
1,20130924 18:00,0
1,20130924 19:00,0
1,20130924 20:00,0.00141025641025641
1,20130924 21:00,0.0483974358974359
1,20130924 22:00,0.418653846153846
1,20130924 23:00,0.6525
1,20130925 00:00,0.756153846153846
1,20130925 01:00,0.813397435897436
1,20130925 02:00,0.800769230769231
1,20130925 03:00,0.731410256410256
1,20130925 04:00,0.598974358974359
1,20130925 05:00,0.438205128205128
1,20130925 06:00,0.215769230769231
1,20130925 07:00,0.0555769230769231
1,20130925 08:00,0.0163461538461538
1,20130925 09:00,0.000320512820512821
1,20130925 10:00,0
1,20130925 11:00,0
1,20130925 12:00,0
1,20130925 13:00,0
1,20130925 14:00,0
1,20130925 15:00,0
1,20130925 16:00,0
1,20130925 17:00,0
1,20130925 18:00,0
1,20130925 19:00,0
1,20130925 20:00,0.00179487179487179
1,20130925 21:00,0.043974358974359
1,20130925 22:00,0.423333333333333
1,20130925 23:00,0.592179487179487
1,20130926 00:00,0.53974358974359
1,20130926 01:00,0.496025641025641
1,20130926 02:00,0.80698717948718
1,20130926 03:00,0.61775641025641
1,20130926 04:00,0.554166666666667
1,20130926 05:00,0.360448717948718
1,20130926 06:00,0.159230769230769
1,20130926 07:00,0.0673717948717949
1,20130926 08:00,0.0159615384615385
1,20130926 09:00,0.000192307692307692
1,20130926 10:00,0
1,20130926 11:00,0
1,20130926 12:00,0
1,20130926 13:00,0
1,20130926 14:00,0
1,20130926 15:00,0
1,20130926 16:00,0
1,20130926 17:00,0
1,20130926 18:00,0
1,20130926 19:00,0
1,20130926 20:00,0.00179487179487179
1,20130926 21:00,0.0508974358974359
1,20130926 22:00,0.494551282051282
1,20130926 23:00,0.724423076923077
1,20130927 00:00,0.810961538461538
1,20130927 01:00,0.838141025641026
1,20130927 02:00,0.822115384615385
1,20130927 03:00,0.7725
1,20130927 04:00,0.647435897435897
1,20130927 05:00,0.46301282051282
1,20130927 06:00,0.228141025641026
1,20130927 07:00,0.0489102564102564
1,20130927 08:00,0.0148076923076923
1,20130927 09:00,0.000320512820512821
1,20130927 10:00,0
1,20130927 11:00,0
1,20130927 12:00,0
1,20130927 13:00,0
1,20130927 14:00,0
1,20130927 15:00,0
1,20130927 16:00,0
1,20130927 17:00,0
1,20130927 18:00,0
1,20130927 19:00,0
1,20130927 20:00,0.00294871794871795
1,20130927 21:00,0.0858333333333333
1,20130927 22:00,0.465769230769231
1,20130927 23:00,0.71974358974359
1,20130928 00:00,0.820384615384615
1,20130928 01:00,0.850576923076923
1,20130928 02:00,0.836153846153846
1,20130928 03:00,0.794038461538462
1,20130928 04:00,0.53775641025641
1,20130928 05:00,0.182692307692308
1,20130928 06:00,0.102564102564103
1,20130928 07:00,0.0520512820512821
1,20130928 08:00,0.0125
1,20130928 09:00,0.000384615384615385
1,20130928 10:00,0
1,20130928 11:00,0
1,20130928 12:00,0
1,20130928 13:00,0
1,20130928 14:00,0
1,20130928 15:00,0
1,20130928 16:00,0
1,20130928 17:00,0
1,20130928 18:00,0
1,20130928 19:00,0
1,20130928 20:00,0.00198717948717949
1,20130928 21:00,0.0550641025641026
1,20130928 22:00,0.496538461538462
1,20130928 23:00,0.723717948717949
1,20130929 00:00,0.816858974358974
1,20130929 01:00,0.853397435897436
1,20130929 02:00,0.844294871794872
1,20130929 03:00,0.754294871794872
1,20130929 04:00,0.596025641025641
1,20130929 05:00,0.420384615384615
1,20130929 06:00,0.221346153846154
1,20130929 07:00,0.0578205128205128
1,20130929 08:00,0.016474358974359
1,20130929 09:00,0.000320512820512821
1,20130929 10:00,0
1,20130929 11:00,0
1,20130929 12:00,0
1,20130929 13:00,0
1,20130929 14:00,0
1,20130929 15:00,0
1,20130929 16:00,0
1,20130929 17:00,0
1,20130929 18:00,0
1,20130929 19:00,0
1,20130929 20:00,0.00179487179487179
1,20130929 21:00,0.0567307692307692
1,20130929 22:00,0.141410256410256
1,20130929 23:00,0.167435897435897
1,20130930 00:00,0.333717948717949
1,20130930 01:00,0.542307692307692
1,20130930 02:00,0.674807692307692
1,20130930 03:00,0.692435897435898
1,20130930 04:00,0.53974358974359
1,20130930 05:00,0.352692307692308
1,20130930 06:00,0.218076923076923
1,20130930 07:00,0.0552564102564103
1,20130930 08:00,0.0181410256410256
1,20130930 09:00,0.000448717948717949
1,20130930 10:00,0
1,20130930 11:00,0
1,20130930 12:00,0
1,20130930 13:00,0
1,20130930 14:00,0
1,20130930 15:00,0
1,20130930 16:00,0
1,20130930 17:00,0
1,20130930 18:00,0
1,20130930 19:00,0
1,20130930 20:00,0.00256410256410256
1,20130930 21:00,0.0657692307692308
1,20130930 22:00,0.383461538461538
1,20130930 23:00,0.326730769230769
1,20131001 00:00,0.621217948717949
1,20131001 01:00,0.355641025641026
1,20131001 02:00,0.195064102564103
1,20131001 03:00,0.249871794871795
1,20131001 04:00,0.154615384615385
1,20131001 05:00,0.150448717948718
1,20131001 06:00,0.167820512820513
1,20131001 07:00,0.0858974358974359
1,20131001 08:00,0.0273076923076923
1,20131001 09:00,0.000512820512820513
1,20131001 10:00,0
1,20131001 11:00,0
1,20131001 12:00,0
1,20131001 13:00,0
1,20131001 14:00,0
1,20131001 15:00,0
1,20131001 16:00,0
1,20131001 17:00,0
1,20131001 18:00,0
1,20131001 19:00,0
1,20131001 20:00,0.00506410256410256
1,20131001 21:00,0.0723076923076923
1,20131001 22:00,0.542307692307692
1,20131001 23:00,0.638397435897436
1,20131002 00:00,0.820769230769231
1,20131002 01:00,0.885448717948718
1,20131002 02:00,0.859935897435897
1,20131002 03:00,0.776153846153846
1,20131002 04:00,0.6375
1,20131002 05:00,0.451346153846154
1,20131002 06:00,0.230448717948718
1,20131002 07:00,0.0694871794871795
1,20131002 08:00,0.0159615384615385
1,20131002 09:00,0.000576923076923077
1,20131002 10:00,0
1,20131002 11:00,0
1,20131002 12:00,0
1,20131002 13:00,0
1,20131002 14:00,0
1,20131002 15:00,0
1,20131002 16:00,0
1,20131002 17:00,0
1,20131002 18:00,0
1,20131002 19:00,0
1,20131002 20:00,0.00256410256410256
1,20131002 21:00,0.105641025641026
1,20131002 22:00,0.19801282051282
1,20131002 23:00,0.391987179487179
1,20131003 00:00,0.499935897435897
1,20131003 01:00,0.749487179487179
1,20131003 02:00,0.649871794871795
1,20131003 03:00,0.353461538461538
1,20131003 04:00,0.323269230769231
1,20131003 05:00,0.274358974358974
1,20131003 06:00,0.115384615384615
1,20131003 07:00,0.0993589743589744
1,20131003 08:00,0.0308974358974359
1,20131003 09:00,0.000576923076923077
1,20131003 10:00,0
1,20131003 11:00,0
1,20131003 12:00,0
1,20131003 13:00,0
1,20131003 14:00,0
1,20131003 15:00,0
1,20131003 16:00,0
1,20131003 17:00,0
1,20131003 18:00,0
1,20131003 19:00,0
1,20131003 20:00,0.00608974358974359
1,20131003 21:00,0.0726923076923077
1,20131003 22:00,0.526410256410256
1,20131003 23:00,0.719038461538462
1,20131004 00:00,0.802435897435897
1,20131004 01:00,0.835576923076923
1,20131004 02:00,0.809166666666667
1,20131004 03:00,0.744679487179487
1,20131004 04:00,0.635192307692308
1,20131004 05:00,0.450769230769231
1,20131004 06:00,0.221538461538462
1,20131004 07:00,0.0494871794871795
1,20131004 08:00,0.0176282051282051
1,20131004 09:00,0.000705128205128205
1,20131004 10:00,0
1,20131004 11:00,0
1,20131004 12:00,0
1,20131004 13:00,0
1,20131004 14:00,0
1,20131004 15:00,0
1,20131004 16:00,0
1,20131004 17:00,0
1,20131004 18:00,0
1,20131004 19:00,0
1,20131004 20:00,0.005
1,20131004 21:00,0.116025641025641
1,20131004 22:00,0.288717948717949
1,20131004 23:00,0.591923076923077
1,20131005 00:00,0.776987179487179
1,20131005 01:00,0.638333333333333
1,20131005 02:00,0.425448717948718
1,20131005 03:00,0.473269230769231
1,20131005 04:00,0.460192307692308
1,20131005 05:00,0.358525641025641
1,20131005 06:00,0.249294871794872
1,20131005 07:00,0.0916025641025641
1,20131005 08:00,0.02
1,20131005 09:00,0.000705128205128205
1,20131005 10:00,0
1,20131005 11:00,0
1,20131005 12:00,0
1,20131005 13:00,0
1,20131005 14:00,0
1,20131005 15:00,0
1,20131005 16:00,0
1,20131005 17:00,0
1,20131005 18:00,0
1,20131005 19:00,0
1,20131005 20:00,0.00525641025641026
1,20131005 21:00,0.080448717948718
1,20131005 22:00,0.508333333333333
1,20131005 23:00,0.713205128205128
1,20131006 00:00,0.816987179487179
1,20131006 01:00,0.806346153846154
1,20131006 02:00,0.68
1,20131006 03:00,0.722115384615385
1,20131006 04:00,0.603012820512821
1,20131006 05:00,0.336474358974359
1,20131006 06:00,0.0887820512820513
