ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228
1,20120630 10:00,0.01045227051,0.001903533936,94336.5625,83.94119263,0.2928466797,2.21228981,-0.9246015549,277.5366211,7005805,10087574,8437804,0
1,20120630 11:00,0.01712799072,0.002568244934,94380.875,86.66459656,0.5555419922,2.179587364,-1.112928391,277.3637695,7005805,11063513,8437804,0
1,20120630 12:00,0.0255279541,0.002035140991,94372.1875,87.92407227,0.8888244629,2.403775215,-1.322731972,277.6303711,7005757,12099266,8437804,7.438659668e-05
1,20120630 13:00,0.02322006226,0.001149177551,94366.125,87.90548706,0.971496582,2.731817245,-1.410234451,278.0332031,7005757,13214600,8437804,8.058547974e-05
1,20120630 14:00,0.008415222168,0.0004587173462,94330.625,88.56286621,0.810333252,2.824936867,-1.340714455,278.020752,7005757,14333903,8437804,8.535385132e-05
1,20120630 15:00,0.01184844971,5.722045898e-05,94280.875,88.05641174,0.9776306152,2.818872452,-1.239744186,277.9694824,7005757,15462946,8437804,8.583068848e-05
1,20120630 16:00,0.03667068481,0,94280.1875,88.39564514,0.9906616211,2.574700356,-1.175525665,277.7392578,7005757,16572881,8437804,8.583068848e-05
1,20120630 17:00,0.05802154541,1.621246338e-05,94267.3125,89.90222168,0.9946594238,2.483700752,-1.211251259,277.6062012,7005757,17695312,8437804,8.654594421e-05
1,20120630 18:00,0.06339645386,7.724761963e-05,94268.9375,90.09835815,0.957824707,2.60637188,-1.33438015,277.7143555,7005757,18871392,8437804,9.417533875e-05
1,20120630 19:00,0.06149673462,0.0004539489746,94282.25,89.84492493,0.9370422363,2.555383682,-1.121491432,277.5332031,7005757,20018304,8437804,9.965896606e-05
1,20120630 20:00,0.06314086914,0.0008683204651,94301.0625,89.10231018,0.9421081543,2.464611053,-0.889169693,277.387207,7005757,21155792,8437804,0.0001044273376
1,20120630 21:00,0.05382537842,0.001001834869,94356.375,88.12246704,0.9743041992,2.31073761,-0.7766027451,277.2714844,7005757,22282288,8437804,0.0001108646393
1,20120630 22:00,0.03546142578,0.004997730255,94404.125,87.43647766,0.9346313477,2.381321907,-1.116620064,277.4855957,7049911,23410720,8539901,0.0001208782196
1,20120630 23:00,0.05534362793,0.01286554337,94432.75,84.3868103,0.5866394043,3.709842682,-1.106342316,277.986084,7419047,24453552,9088085,0.0002019405365
1,20120701 00:00,0.06256103516,0.0117855072,94437.625,73.68162537,0.5006713867,4.481660843,-0.9180040359,278.9523926,8109542,25527456,10028159,0.0002813339233
2,20120630 01:00,0.008682250977,0.0004801750183,93600.3125,63.31030273,0.204864502,4.634226799,-2.219305992,281.5102539,1561642,914491.125,1719846,0
2,20120630 02:00,0.0143737793,0.002059936523,93572.5625,59.67866516,0.334197998,5.173358917,-2.362404823,282.0292969,3105927,1945678,3480590,0
2,20120630 03:00,0.04041671753,0.01015949249,93525.25,58.73983765,0.6873626709,5.398403168,-2.379980087,282.0009766,4518623,2963539,5157595,0
2,20120630 04:00,0.04191398621,0.02182006836,93505.75,53.01498413,0.8497009277,5.636016846,-1.924437523,282.098877,5683735,4007577,6589972,0
2,20120630 05:00,0.02890014648,0.01291275024,93502.625,58.58630371,0.9139862061,4.799179077,-1.892701149,281.4592285,6384928,5074516,7558992,0
2,20120630 06:00,0.03560256958,0.007935523987,93542.4375,60.93875122,0.8805596828,3.682431221,-1.854828835,281.0930176,6834783,6169608,8193149,0
2,20120630 07:00,0.005020141602,0.0009170803241,93591.8125,67.14065552,0.157628715,2.72006321,-1.275885582,279.6503906,6925805,7192653,8378573,0
2,20120630 08:00,0.01041412354,0.0006456375122,93654.8125,74.68093872,0.3888549805,2.337780952,-0.8620319366,278.4841309,6925805,8176334,8378573,0
2,20120630 09:00,0.008193969727,0.0001072883606,93705.5,79.796875,0.3241046667,2.021004677,-0.8744077682,277.7976074,6925805,9171351,8378573,0
2,20120630 10:00,0.01447296143,0.001048088074,93761.0625,82.93826294,0.4421386719,1.914194107,-1.007487297,277.5996094,6925805,10196310,8378540,0
2,20120630 11:00,0.02233886719,0.001010894775,93802.125,85.15385437,0.7554321289,1.846579552,-1.19080925,277.4772949,6925805,11228889,8378540,6.461143494e-05
2,20120630 12:00,0.03163909912,0.0008993148804,93792.1875,86.0793457,0.9268188477,2.026333809,-1.335915565,277.6845703,6925629,12305026,8378540,7.128715515e-05
2,20120630 13:00,0.02408599854,0.0005512237549,93783.375,85.19650269,0.9063415527,2.45252037,-1.492387772,278.1408691,6925629,13464200,8378540,7.724761963e-05
2,20120630 14:00,0.005958557129,2.574920654e-05,93746.125,83.77380371,0.294342041,2.683335304,-1.419327736,278.1540527,6925629,14619215,8378540,8.106231689e-05
2,20120630 15:00,0.01568984985,0,93698.625,82.17848206,0.7122497559,2.688501358,-1.173582077,277.9494629,6925629,15757218,8378540,8.201599121e-05
2,20120630 16:00,0.03527832031,7.152557373e-06,93698.6875,81.70423889,0.9017028809,2.495842934,-1.087024689,277.6884766,6925629,16878672,8378540,8.201599121e-05
2,20120630 17:00,0.05040740967,5.388259888e-05,93685.8125,82.63659668,0.948425293,2.44390583,-1.226387978,277.6506348,6925629,18036816,8378540,8.416175842e-05
2,20120630 18:00,0.05009841919,0.0001091957092,93687.1875,83.75558472,0.9253234863,2.457690239,-1.222075462,277.4470215,6925629,19175904,8378540,9.083747864e-05
2,20120630 19:00,0.05109405518,0.000542640686,93703.25,82.68183899,0.886932373,2.410364151,-1.131989479,277.2646484,6925629,20313600,8378540,9.083747864e-05
2,20120630 20:00,0.04881286621,0.0008611679077,93723.8125,82.25563049,0.8960571289,2.176280975,-0.8492527008,276.8520508,6925629,21398992,8378540,9.417533875e-05
2,20120630 21:00,0.04165649414,0.001696586609,93779.375,79.56582642,0.8935852051,2.089546204,-0.7670812607,276.9904785,6925629,22530224,8378540,9.751319885e-05
2,20120630 22:00,0.04862976074,0.009811401367,93826.125,78.7011261,0.7713623047,2.331028938,-0.9186220169,277.2202148,6971063,23645344,8479997,0.0001146793365
2,20120630 23:00,0.07162475586,0.01105260849,93854,75.29989624,0.5994567871,3.832645416,-0.6718940735,277.815918,7312039,24699440,9002709,0.0001883506775
2,20120701 00:00,0.05924224854,0.0143404007,93853.875,65.44725037,0.5799560547,4.414400101,-0.7843370438,278.909668,7979622,25774752,9928703,0.0002524852753
3,20120630 01:00,0.009963989258,0.001064777374,91912.8125,60.17944336,0.1658325195,4.284861565,-2.376166344,280.7023926,1560746,888291.125,1720038,0
3,20120630 02:00,0.01485443115,0.003360748291,91884.5625,56.77632141,0.3485412598,5.050067902,-2.599953651,281.217041,3160903,1884206,3518798,0
3,20120630 03:00,0.03235244751,0.007701873779,91837.75,58.4624939,0.6461181641,5.104946136,-2.643163681,280.9912109,4560159,2854131,5183131,0
3,20120630 04:00,0.03998374939,0.02071094513,91827.75,54.85580444,0.8091430664,5.312286377,-2.441893578,281.0256348,5785239,3881209,6666004,0
3,20120630 05:00,0.02984237671,0.01576519012,91819.125,56.17126465,0.8738555908,4.338973999,-2.31494236,280.5817871,6496928,4944212,7639760,0
3,20120630 06:00,0.02909088135,0.009443283081,91861.1875,60.80300903,0.7071740627,2.990292549,-2.21249485,280.0754395,6925663,6035336,8258301,5.149841309e-05
3,20120630 07:00,0.008697509766,0.001031521242,91910.0625,69.48440552,0.3534600139,2.131684303,-1.512457848,278.375,7015021,7022413,8442445,5.602836609e-05
3,20120630 08:00,0.01755523682,0.0006685256958,91971.8125,77.79714966,0.5842590332,1.984753609,-1.284029007,277.6413574,7015021,8040654,8442445,5.93662262e-05
3,20120630 09:00,0.01543426514,0.0003037452698,92018,82.375,0.5538104773,1.804696083,-1.26576519,277.345459,7015021,9095255,8442445,6.365776062e-05
3,20120630 10:00,0.02904510498,0.0003814697266,92068.8125,84.3923645,0.6856689453,1.750864029,-1.350993156,277.2548828,7015021,10176086,8442540,6.914138794e-05
3,20120630 11:00,0.0373916626,0.0005168914795,92106.625,86.07670593,0.8707275391,1.753561974,-1.474256516,277.1489258,7015021,11259289,8442540,7.438659668e-05
3,20120630 12:00,0.04504394531,0.0007219314575,92094.9375,86.6574707,0.9075622559,1.934536934,-1.562111855,277.2214355,7014845,12370370,8442540,8.368492126e-05
3,20120630 13:00,0.03535079956,0.0003595352173,92084.875,85.75997925,0.9012756348,2.286504745,-1.664628983,277.4614258,7014845,13538248,8442540,9.226799011e-05
3,20120630 14:00,0.01559448242,2.431869507e-05,92047.375,83.21813965,0.5177001953,2.393296242,-1.394791603,277.2895508,7014845,14681423,8442540,9.655952454e-05
3,20120630 15:00,0.0153503418,0,92001.125,80.47438049,0.4985656738,2.348901749,-1.121946335,277.0246582,7014845,15803682,8442540,9.751319885e-05
3,20120630 16:00,0.02202224731,3.004074097e-05,91998.6875,79.22962952,0.7471618652,2.345208168,-1.056507111,276.7148438,7014845,16901200,8442540,9.799003601e-05
3,20120630 17:00,0.03128433228,4.768371582e-05,91985.0625,78.78991699,0.7959899902,2.206112862,-1.186348915,276.6477051,7014845,18031312,8442540,9.989738464e-05
3,20120630 18:00,0.03457260132,9.870529175e-05,91987.1875,80.17843628,0.8330688477,2.090258598,-1.036284447,276.1335449,7014845,19095520,8442540,0.0001027584076
3,20120630 19:00,0.0386428833,0.0002760887146,92003.25,79.20820618,0.7611694336,1.901086807,-1.059479713,276.1452637,7014845,20210176,8442540,0.0001058578491
3,20120630 20:00,0.03519439697,0.000431060791,92025.0625,79.09840393,0.7934265137,1.731945038,-0.8288669586,275.3146973,7014845,21218768,8442540,0.0001058578491
3,20120630 21:00,0.03422546387,0.0008134841919,92080.375,77.42715454,0.8192443848,1.663764954,-0.7304601669,275.744873,7014845,22319920,8442540,0.0001106262207
3,20120630 22:00,0.04210662842,0.006507873535,92126.375,76.16304016,0.6694946289,2.136693001,-0.7550477982,276.1259766,7062327,23404192,8544125,0.0001122951508
3,20120630 23:00,0.04639434814,0.006530761719,92154.5,70.2852478,0.5087890625,3.132694244,-0.6330757141,276.8825684,7398951,24434224,9055957,0.0001332759857
3,20120701 00:00,0.04209136963,0.0163602829,92150.375,57.7665863,0.7366638184,4.26193428,-0.5990343094,278.2583008,8158950,25474720,10051455,0.0001637935638
1,20120701 01:00,0.03771591187,0.01844978333,94412,67.78820801,0.4238891602,4.914798737,-1.099876404,279.7705078,1067741,982707.4375,1319109,0.000114262104
1,20120701 02:00,0.02603912354,0.01776218414,94344.3125,66.08720398,0.3555908203,5.238519669,-1.252508163,279.9772949,2256529,2001710,2812417,0.0001962780952
1,20120701 03:00,0.02323913574,0.01336928084,94277.0625,65.31381226,0.4738951921,5.633795738,-1.211727142,280.097168,3595017,3026943,4439699,0.0002381205559
1,20120701 04:00,0.01358032227,0.00476949662,94234.875,62.01849365,0.3864229918,5.552725792,-1.227841377,280.1970215,4772404,4046745,5891599,0.00026512146
1,20120701 05:00,0.006797790527,0.003983482718,94226,63.71192932,0.2752297521,5.614845276,-1.184962273,279.8417969,5769822,4961760,7107691,0.0002756118774
1,20120701 06:00,0.003570556641,0.007671348751,94285.3125,69.93333435,0.3916965127,5.20631218,-0.8301696777,278.9465332,6401891,5913265,7904938,0.0002847909927
1,20120701 07:00,0.003021240234,0.004175186157,94323.0625,77.17060852,0.4340820312,3.983973503,-0.7229194641,277.4997559,6558690,6822837,8155635,0.0003092288971
1,20120701 08:00,0.00927734375,0.004411697388,94361.5625,84.73953247,0.9012451172,3.568917274,-0.971739769,276.7536621,6558690,7767550,8155635,0.0003482103348
1,20120701 09:00,0.04942321777,0.02016830444,94402.25,87.0456543,0.9752197266,3.259609222,-1.059394836,276.5681152,6558690,8773716,8155635,0.0003757476807
1,20120701 10:00,0.1144714355,0.01935958862,94431.875,87.45791626,0.9990234375,3.249036789,-1.417978287,276.8764648,6558690,9911703,8155635,0.000422000885
1,20120701 11:00,0.1081085205,0.0106754303,94419.125,89.25634766,0.9162597656,3.749908447,-1.706460953,276.9465332,6558690,11073991,8155692,0.0004723072052
1,20120701 12:00,0.07788085938,0.008827209473,94394.375,90.62057495,0.9923095703,3.584676743,-1.769504547,276.7556152,6558522,12236332,8155692,0.0004987716675
1,20120701 13:00,0.03570556641,0.02061653137,94384.6875,89.9760437,0.9804382324,3.629453659,-1.798888206,276.3588867,6558522,13398602,8155692,0.0005078315735
1,20120701 14:00,0.07675170898,0.00732421875,94384.875,91.15007019,0.924407959,3.528963089,-1.620791435,275.5349121,6558522,14459129,8155692,0.0005168914795
1,20120701 15:00,0.0873260498,0.003460884094,94359.6875,91.409729,0.947845459,3.189908981,-1.495884895,275.5395508,6558522,15585574,8155692,0.0005280971527
1,20120701 16:00,0.03709411621,0.0004892349243,94371,89.41184998,0.8848266602,2.94861412,-1.029001236,275.6176758,6558522,16688349,8155692,0.0005333423615
1,20120701 17:00,0.02002716064,0.0001773834229,94373.5625,87.54660034,0.6983032227,3.012979507,-0.6752634048,275.7687988,6558522,17768976,8155692,0.0005350112915
1,20120701 18:00,0.0287399292,0.000452041626,94390.375,86.92648315,0.5557556152,3.087964058,-0.5918455124,275.5087891,6558522,18750464,8155692,0.0005378723145
1,20120701 19:00,0.00846862793,0.000328540802,94407.5625,86.09417725,0.05191040039,3.111247063,-0.5102071762,275.7600098,6558522,19763952,8155692,0.0005421638489
1,20120701 20:00,0.005508422852,0.0001592636108,94444.6875,86.43939209,0.01608276367,3.011712074,-0.3215761185,275.5615234,6558522,20704256,8155692,0.0005438327789
1,20120701 21:00,0.005828857422,0.0001487731934,94497.625,85.56323242,0.03518676758,2.962392807,-0.2797603607,275.4589844,6558522,21625680,8155692,0.0005462169647
1,20120701 22:00,0.002830505371,3.862380981e-05,94568.625,84.2923584,0.02581787109,3.034038544,-0.2920592427,276.2045898,6642411,22539888,8293177,0.0005462169647
1,20120701 23:00,0.01510620117,0.0005583763123,94626.6875,77.95675659,0.2973022461,4.536792755,0.8078354001,278.0708008,7193827,23483392,8987607,0.000547170639
1,20120702 00:00,0.01119995117,0.0007586479187,94655.1875,64.48312378,0.3575134277,4.518270493,1.65961647,279.6105957,8208447,24446464,10182141,0.000547170639
2,20120701 01:00,0.02368927002,0.0195274353,93828,62.79016113,0.4258117676,4.42786026,-0.9912338257,279.7109375,1100477,992403.4375,1350917,0.0001064240932
2,20120701 02:00,0.01369857788,0.01402664185,93752.0625,58.3391571,0.3633728027,4.690179825,-1.34088707,280.1643066,2293905,1997166,2843969,0.0001459717751
2,20120701 03:00,0.01013946533,0.01120825484,93677.0625,55.84115601,0.4374572039,5.185065269,-1.392513275,280.4924316,3740169,3004719,4560659,0.0001785159111
2,20120701 04:00,0.006713867188,0.003632720327,93640.625,55.45013428,0.3656862974,5.227530479,-1.481137276,280.348877,5007668,3994105,6081551,0.0001873970032
2,20120701 05:00,0.004707336426,0.002562511479,93637,57.51954651,0.2606881261,4.994728088,-1.556666374,279.892334,6049758,4896800,7333739,0.0001916885376
2,20120701 06:00,0.002227783203,0.007335655391,93695.5625,64.72044373,0.4428439736,4.699720383,-1.352874756,278.9724121,6710371,5836561,8153258,0.0002017021179
2,20120701 07:00,0.002899169922,0.002130508423,93732.8125,71.27510071,0.5386352539,3.598475456,-0.9992866516,277.4123535,6858594,6753461,8394483,0.0002191066742
2,20120701 08:00,0.01863098145,0.002201080322,93772.8125,79.91824341,0.8201599121,3.175362587,-1.113829613,276.7023926,6858594,7730622,8394483,0.0002446174622
2,20120701 09:00,0.03991699219,0.01447105408,93812.5,83.07299805,0.9660644531,2.946865082,-1.25629425,276.5610352,6858594,8775956,8394483,0.0002737045288
2,20120701 10:00,0.01711273193,0.009326934814,93840.125,83.5741272,0.980682373,2.789808273,-1.70423317,276.7651367,6858594,9916055,8394483,0.0003061294556
2,20120701 11:00,0.02890014648,0.002679824829,93823.875,84.91650391,0.9321594238,2.851959229,-1.928628922,276.7602539,6858594,11064519,8394540,0.000316619873
2,20120701 12:00,0.04200744629,0.003168106079,93799.625,86.47702026,0.929901123,2.871053696,-1.923679352,276.6176758,6858682,12211372,8394540,0.0003242492676
2,20120701 13:00,0.0336151123,0.002637863159,93784.4375,84.90280151,0.9718322754,2.917539597,-1.714781761,276.3422852,6858682,13340746,8394540,0.0003290176392
2,20120701 14:00,0.05445861816,0.002265930176,93784.375,82.61686707,0.8122558594,2.785310745,-1.209780693,275.777832,6858682,14386041,8394540,0.0003333091736
2,20120701 15:00,0.04638671875,0.000922203064,93761.9375,79.92633057,0.8170471191,2.285123825,-1.23221302,275.9423828,6858682,15522854,8394540,0.0003402233124
2,20120701 16:00,0.02572631836,0.0001831054688,93776.5,78.61399841,0.5208129883,2.030889511,-0.6084690094,275.8310547,6858682,16607709,8394540,0.0003442764282
2,20120701 17:00,0.01142883301,0.0001125335693,93776.3125,76.22238159,0.3344726562,1.980752945,-0.6264352798,275.9162598,6858682,17684368,8394540,0.0003499984741
2,20120701 18:00,0.01921844482,0.0002756118774,93791.625,76.28683472,0.2303466797,2.195630074,-0.584643364,275.4780273,6858682,18664832,8394540,0.00035405159
2,20120701 19:00,0.02171325684,0.0006442070007,93808.3125,76.67327881,0.1183166504,2.362223625,-0.3150167465,275.6369629,6858682,19667568,8394540,0.0003597736359
2,20120701 20:00,0.01313781738,0.0003118515015,93845.6875,76.42962646,0.0510559082,2.459465981,-0.05973529816,275.1064453,6858682,20595200,8394540,0.0003666877747
2,20120701 21:00,0.009239196777,0.0001702308655,93897.375,75.36694336,0.08206176758,2.43602562,0.1003665924,274.8430176,6858682,21508176,8394540,0.0003683567047
2,20120701 22:00,0.005241394043,5.149841309e-05,93967.625,74.25720215,0.0595703125,2.288433075,0.08196419477,275.7973633,6942059,22394864,8530489,0.0003683567047
2,20120701 23:00,0.006652832031,0.0001649856567,94026.1875,69.7975769,0.08624267578,2.959400177,0.2225082517,278.2072754,7529187,23302144,9251927,0.000369310379
2,20120702 00:00,0.003005981445,7.057189941e-05,94055.6875,58.44992065,0.02578735352,3.163778305,0.8041483164,279.8630371,8621759,24234496,10505597,0.000369310379
3,20120701 01:00,0.01416778564,0.01682281494,92124.75,59.06652832,0.4060058594,4.06445694,-0.9065170288,279.1069336,1162781,988371.4375,1404917,6.771087646e-05
3,20120701 02:00,0.001403808594,0.01035785675,92045.5625,54.21220398,0.3032836914,4.139642715,-1.451848984,279.5671387,2364049,1941918,2892385,8.338689804e-05
3,20120701 03:00,0.002136230469,0.009030062705,91965.3125,50.37631226,0.3576537371,4.700690269,-1.560482025,280.0527344,3945993,2905471,4717587,0.0001040697098
3,20120701 04:00,0.002883911133,0.00336378417,91933.125,50.33587646,0.3649538755,4.956534386,-1.530941963,279.8044434,5322612,3837721,6321423,0.0001109838486
3,20120701 05:00,0.00244140625,0.004080757499,91934.25,52.86524963,0.2552254796,4.498390198,-1.690699577,279.2893066,6412254,4709696,7610987,0.000116944313
3,20120701 06:00,0.002456665039,0.007137291133,91989.0625,60.53684998,0.4765201211,4.016859055,-1.602874756,278.3127441,7086691,5620625,8437674,0.0001302957535
3,20120701 07:00,0.007049560547,0.002107620239,92022.3125,66.90400696,0.6014709473,2.997645378,-1.056415558,276.6191406,7226850,6540917,8668787,0.0001460313797
3,20120701 08:00,0.03341674805,0.004093170166,92061.5625,76.53445435,0.9104003906,2.655098915,-1.122496605,276.03125,7226850,7546814,8668787,0.0001631975174
3,20120701 09:00,0.02568054199,0.0081615448,92099.25,81.19604492,0.9720458984,2.310634613,-1.364692688,275.9040527,7226850,8615892,8668787,0.0001934766769
3,20120701 10:00,0.02420043945,0.00535774231,92124.125,82.28994751,0.960357666,2.142103195,-1.77491188,276.0856934,7226850,9756503,8668787,0.0002188682556
3,20120701 11:00,0.02653503418,0.001806259155,92108.375,82.96337891,0.9262390137,1.894195557,-1.671792984,276.0100098,7226850,10872903,8668716,0.000226020813
3,20120701 12:00,0.04347229004,0.003713607788,92084.625,84.06002808,0.8255615234,1.971639633,-1.49716568,275.8701172,7226938,11981612,8668716,0.0002329349518
3,20120701 13:00,0.0322265625,0.002006530762,92067.9375,82.28952026,0.9145507812,2.173154831,-0.9434194565,275.5012207,7226938,13047498,8668716,0.000236749649
3,20120701 14:00,0.04745483398,0.000883102417,92065.375,78.53190613,0.8641662598,2.239168167,-0.3790922165,275.1159668,7226938,14077561,8668716,0.0002400875092
3,20120701 15:00,0.04513549805,0.0004096031189,92044.4375,74.3237915,0.7037963867,1.976041794,-0.1011095047,275.5488281,7226938,15219750,8668716,0.0002472400665
3,20120701 16:00,0.02685546875,0.0002117156982,92062.5,73.4684906,0.5824279785,1.652959824,0.3696804047,275.1699219,7226938,16278621,8668716,0.0002536773682
3,20120701 17:00,0.02535247803,0.0001935958862,92061.5625,71.84152222,0.6156005859,1.65458107,0.276640892,275.2966309,7226938,17352464,8668716,0.0002574920654
3,20120701 18:00,0.04412841797,0.0005111694336,92076.125,72.64328003,0.6495361328,2.185864449,0.3346681595,275.1677246,7226938,18386688,8668716,0.0002603530884
3,20120701 19:00,0.04702758789,0.001294136047,92093.8125,72.69769287,0.5209350586,2.467204094,0.5660867691,275.2670898,7226938,19420528,8668716,0.0002658367157
3,20120701 20:00,0.02433776855,0.0006437301636,92132.9375,71.7645874,0.3373413086,2.745354652,0.941485405,274.9768066,7226938,20406144,8668716,0.0002710819244
3,20120701 21:00,0.01085662842,0.0001640319824,92183.875,70.09643555,0.3021240234,2.629384995,1.287866592,274.934082,7226938,21386320,8668716,0.0002710819244
3,20120701 22:00,0.007171630859,7.104873657e-05,92251.625,69.34020996,0.2793273926,2.435161591,1.309990883,275.4416504,7301867,22302064,8796217,0.0002710819244
3,20120701 23:00,0.004287719727,3.862380981e-05,92308.9375,64.67355347,0.1078491211,2.639087677,1.710544586,277.685791,7872099,23216128,9500247,0.0002725124359
3,20120702 00:00,0.0009155273438,0,92344.4375,56.29171753,0.02633666992,2.57198143,2.171945572,279.2966309,8994495,24119040,10772349,0.0002725124359
1,20120702 01:00,0.05172729492,0.01288795471,94633.875,57.23408508,0.6050109863,4.351655006,2.61154747,281.5629883,1258496,1007308.812,1492996,0
1,20120702 02:00,0.02238948271,0.006281852722,94592.5625,50.11244202,0.5536499023,4.495909691,2.213023186,282.293457,2527966,2028876,3045130,0
1,20120702 03:00,0.0219161585,0.01073689759,94555.25,46.62535095,0.5768640637,4.638436317,2.411672592,282.8059082,3907563,3039187,4679043,0
1,20120702 04:00,0.01956997439,0.00903141126,94534,44.54916382,0.5730207562,4.729482651,2.19287014,283.0537109,5151644,4088776,6170385,0
1,20120702 05:00,0.004409790039,0.002662658691,94543,42.41311646,0.540443778,4.459737778,2.099712372,282.9746094,6011460,5183397,7262700,0
1,20120702 06:00,0.001201629639,0.0003328323364,94608.0625,49.77337646,0.113861084,4.490296364,0.9414455295,282.0385742,6676475,6160607,8084091,0
1,20120702 07:00,0.0001544952393,0,94682.5625,59.14866638,0,3.96125412,0.89822644,279.9128418,6842798,7066782,8338356,0
1,20120702 08:00,0.000114440918,0,94739.5625,65.84996033,0,3.167877197,1.052077293,278.3149414,6842797,7927279,8338359,0
1,20120702 09:00,0,0,94806.3125,71.88299561,0,2.68310833,0.7451996803,277.1311035,6842797,8782463,8338359,0
1,20120702 10:00,0,0,94851.5,77.08045959,0,2.458117485,0.4690359831,276.192627,6842797,9632626,8338359,0
1,20120702 11:00,0,0,94867.6875,81.61697388,0,2.364204407,0.4503263831,275.3417969,6842797,10482365,8338024,0
1,20120702 12:00,0,0,94847.125,85.16275024,0.001678466797,2.452198982,0.5308457017,274.6650391,6842799,11329407,8338024,0
1,20120702 13:00,0,0,94843.1875,86.7636261,0,2.474484444,0.3050801158,274.1574707,6842799,12174486,8338024,0
1,20120702 14:00,0,0,94819.375,88.25576782,0,2.225485802,-0.04942756891,273.9628906,6842799,13016639,8338024,0
1,20120702 15:00,0,0,94807.1875,90.32632446,0,2.008717537,-0.3696460724,273.5407715,6842799,13862140,8338024,0
1,20120702 16:00,0,0,94830.5625,91.89460754,0,2.012310028,-0.5675010681,272.8796387,6842799,14702019,8338024,0
1,20120702 17:00,6.484985352e-05,0,94827.5625,93.0145874,0,1.915365219,-0.2083358765,272.7272949,6842799,15533158,8338024,0
1,20120702 18:00,0.0003089904785,0,94818,93.48146057,0,1.412730217,0.1610956192,273.2282715,6842799,16350554,8338024,0
1,20120702 19:00,0.000244140625,0,94839.125,93.98109436,0,1.314321518,0.4457390308,272.6323242,6842799,17147504,8338024,0
1,20120702 20:00,0.000244140625,0,94882.125,93.89906311,0,1.3009758,0.3036165833,272.1560059,6842799,17940368,8338024,0
1,20120702 21:00,0.0003089904785,0,94935.0625,93.68989563,0,1.356068611,-0.09734922647,271.4638672,6842799,18729504,8338024,0
1,20120702 22:00,0.000244140625,0,94964.3125,92.89944458,0,1.104811668,-0.2481908798,271.4943848,6937660,19525440,8483641,0
1,20120702 23:00,0,0,94987.4375,85.49101257,0,0.9282682538,-0.5002531409,274.6630859,7581370,20360176,9242220,0
1,20120703 00:00,0,0,94996.25,70.76219177,0,1.166996956,-0.815887332,277.9313965,8781145,21217616,10574372,0
2,20120702 01:00,0.02789306641,0.012550354,94035.125,47.37763977,0.577545166,3.562592506,2.801733017,281.9353027,1323296,1005956.812,1539332,0
2,20120702 02:00,0.01265437528,0.003157615662,93998.0625,41.71205139,0.3760375977,3.678038597,2.533579826,282.6459961,2699166,2008508,3165962,0
2,20120702 03:00,0.0235869959,0.01932187378,93964.25,40.10191345,0.5362909436,3.791268349,2.76640892,283.0351562,4137131,2996275,4842499,0
2,20120702 04:00,0.01608334109,0.01300060377,93943,39.07553101,0.6353681684,3.791982651,2.664061546,283.2722168,5359388,4049992,6312977,0
2,20120702 05:00,0.001220703125,0.002426147461,93956,36.71878052,0.6192706823,3.664571762,2.425151825,283.2353516,6250436,5144965,7427436,0
2,20120702 06:00,0.0008277893066,0.0005044937134,94023.3125,44.88763428,0.1484375,3.655335426,0.8103420138,282.0849609,6940923,6093087,8268539,0
2,20120702 07:00,0.0001544952393,0,94105.3125,55.27757263,0.004211425781,3.092845917,0.8386561275,279.3933105,7109038,6964990,8523316,0
2,20120702 08:00,0,0,94163.0625,62.98667908,0,2.473052979,1.094801903,277.7539062,7109037,7824431,8523319,0
2,20120702 09:00,0,0,94225.8125,68.54803467,0,2.129641533,0.8797211647,276.4284668,7109037,8677055,8523319,0
2,20120702 10:00,0,0,94271,72.96131897,0,2.158068657,0.8235281706,275.3242188,7109037,9522290,8523319,0
2,20120702 11:00,0,0,94289.4375,76.77322388,0,2.365180969,1.111458778,274.4152832,7109037,10367101,8523368,0
2,20120702 12:00,0,0,94269.375,79.36880493,0.004241943359,2.177296638,1.404136658,274.3041992,7108911,11216319,8523368,0
2,20120702 13:00,0,0,94264.9375,81.12495422,0,1.904416084,1.390040398,274.3911133,7108911,12057174,8523368,0
2,20120702 14:00,0,0,94242.375,83.78897095,0,1.668112755,1.166392326,274.2312012,7108911,12887679,8523368,0
2,20120702 15:00,0,0,94229.1875,86.73062134,0,1.566090584,0.9399242401,273.5864258,7108911,13723004,8523368,0
2,20120702 16:00,0,0,94254.5625,89.25495911,0,1.594829559,0.8385047913,272.9182129,7108911,14550851,8523368,0
2,20120702 17:00,0.0003242492676,0,94256.0625,91.46673584,0.004211425781,1.263753891,1.355140686,272.3010254,7108911,15361254,8523368,0
2,20120702 18:00,0.00048828125,0,94246.25,91.32911682,0,0.7821149826,1.596154213,271.5578613,7108911,16164570,8523368,0
2,20120702 19:00,0.000244140625,0,94265.875,89.2769928,0,0.9654445648,1.604430199,271.4604492,7108911,16961264,8523368,0
2,20120702 20:00,0.000244140625,0,94303.625,86.37757874,0,1.317089081,1.368069649,271.4206543,7108911,17744528,8523368,0
